4168,jamesda01,Damion,Marquez Williams,James,79,220,Texas,1987-10-07,Hobbs,,B
4169,jameshe01,Henry,Charles,James,80,220,St. Mary's (TX),1965-07-29,Centreville,,B
4170,jamesje01,Jerome,Keith,James,84,300,Florida A&M,1975-11-17,Tampa,,B
4171,jamesle01,LeBron,Raymone,James,80,240,none,1984-12-30,Akron,,B
4172,jamisan01,Antawn,Cortez,Jamison,80,223,North Carolina,1976-06-12,Shreveport,,B
4173,jamisha01,Harold,Sherill,Jamison,80,260,Clemson,1976-11-20,Orangeburg,,B
4174,janisjo01,John,Albert,Janisch,75,200,Valparaiso,1920-03-15,,1992-08-25,W
4175,jaricma01,Marko,,Jaric,80,210,none,1978-12-10,Belgrade,,W
4176,jasiksa01,Sarunas,,Jasikevicius,76,195,Maryland,1976-03-05,Kaunas,,W
4177,jawaina01,Nathan,,Jawai,82,280,Midland,1986-10-10,Sydney,,B
4178,jeelaab01,Abdul,Qadir,Jeelani,80,210,Wisconsin-Parkside,1954-02-10,Bells,,B
4179,jeffeal01,Al,,Jefferson,82,256,none,1985-01-04,Monticello,,B
4180,jefferi01,Richard,Allen,Jefferson,79,222,Arizona,1980-06-21,Los Angeles,,B
4181,jeffrja01,Jared,Scott Carter,Jeffries,81,215,Indiana ,1981-11-25,Bloomington,,B
4182,jenkich01,Charles,,Jenkins,75,220,Hofstra,1989-02-28,Brooklyn,,B
4183,jenkiho01,Horace,,Jenkins,73,180,William Paterson,1974-10-14,Elizabeth,,B
4184,jennike01,Keith,Russell,Jennings,67,160,East Tennessee State,1968-11-02,Culpepper,,B
4185,jentch01,Chris,,Jent,79,220,Ohio State,1970-01-11,Orange,,W
4186,jerebjo01,Jonas,,Jerebko,83,231,none,1987-03-03,Kinna,,W
4187,johnsal01,Alexander,Canterell,Johnson,81,240,Florida State,1983-02-08,Albany,,B
4188,johnsam01,Amir,Jalla,Johnson,81,210,none,1987-05-01,Los Angeles,,B
4189,johnsan02,Anthony,Mark,Johnson,75,190,College of Charleston,1974-10-10,Charleston,,B
4190,johnsar02,Armon,Deshawn,Johnson,75,195,Nevada-Reno,1989-02-23,Chicago,,B
4191,johnsav01,Avery,,Johnson,70,175,Southern,1965-03-25,New Orleans,,B
4192,johnsbr01,Britton,Weaver,Johnsen,82,210,Utah,1979-07-08,Salt Lake City,,W
4193,johnsca01,Carldell,,Johnson,70,180,UAB,1983-01-28,New Orleans,,B
4194,johnsch01,Charles,,Johnson,72,170,California,1949-03-31,Corpus Christi,2007-06-01,B
4195,johnsch03,Chris,,Johnson,83,210,Louisiana State,1985-07-15,Washington,,B
4196,johnscl01,Clemon,James,Johnson,82,240,Florida A&M,1956-09-12,Monticello,,B
4197,johnsda01,Dave,M.,Johnson,79,210,Syracuse,1970-11-16,Morgan City,,B
4198,johnsda02,Darryl,Damone,Johnson,73,170,Michigan State,1965-10-26,Flint,,B
4199,johnsde01,Dennis,Wayne,Johnson,76,185,Pepperdine,1954-09-18,San Pedro,2007-02-22,B
4200,johnsde02,DeMarco,Antonio,Johnson,81,245,UNC-Charlotte,1975-10-06,Charlotte,,B
4201,johnsde03,DerMarr,Miles,Johnson,81,201,Cincinnati,1980-05-05,Washington,,B
4202,johnsed01,Ed,L.,Johnson,80,205,Tennessee State,1944-06-17,Atlanta,,B
4203,johnser01,Eric,,Johnson,74,195,Nebraska,1966-02-07,Brooklyn,,B
4204,johnser02,Ervin,,Johnson,83,245,New Orleans,1967-12-21,New Orleans,,B
4205,johnsge01,George,E.,Johnson,83,245,Stephen F. Austin,1947-06-19,Herleton,,B
4206,johnsge02,George,Thomas,Johnson,83,205,Dillard,1948-12-18,Tylertown,,B
4207,johnsge03,George,Lee,Johnson,79,205,St. John's (NY),1956-12-08,Brooklyn,,B
4208,johnsiv01,Ivan,W.,Johnson,80,230,Cal. St.- San Bernardino,1984-04-10,San Antonio,,B
4209,johnsja02,JaJuan,Markeis,Johnson,82,221,Purdue,1989-02-08,Indianapolis,,B
4210,johnsjo01,John,Howard Getty,Johnson,79,200,Iowa,1947-10-18,Carthage,,B
4211,johnsjo02,Joe,Marcus,Johnson,79,225,Arkansas,1981-07-29,Little Rock,,B
4212,johnska01,Kannard,,Johnson,81,220,Western Kentucky,1965-06-24,Cincinnati,,B
4213,johnske02,Kevin,Maurice,Johnson,73,180,California,1966-03-04,Sacramento,,B
4214,johnsla01,Larry,,Johnson,74,205,Kentucky,1954-11-28,Morganfield,,B
4215,johnsla02,Larry,Demetric,Johnson,77,235,UNLV,1969-03-14,Tyler,,B
4216,johnsle01,Lee,,Johnson,83,205,East Texas State,1957-06-16,Plummerville,,B
4217,johnsli01,Linton,,Johnson,80,205,Tulane,1980-06-13,Chicago,,B
4218,johnsma01,Marques,Kevin,Johnson,79,218,UCLA,1956-02-08,Nachitoches,,B
4219,johnsma02,Earvin,,Johnson,80,215,Michigan State,1959-08-14,Lansing,,B
4220,johnsna01,Nate,,Johnston,80,210,Tampa,1966-12-18,Birmingham,,B
4221,johnsne02,Neil,A.,Johnson,79,220,Creighton,1943-04-17,Jackson,,W
4222,johnsol01,Ollie,,Johnson,78,200,Temple,1949-05-11,Philadelphia,,B
4223,johnsst02,Steffond,O'Shea,Johnson,80,240,San Diego State,1962-11-04,Longview,,B
4224,johnswe01,Wesley,JaMarr,Johnson,79,205,Syracuse,1987-07-11,Corsicana,,B
4225,jonesal01,Alvin,Robert Lamar,Jones,83,265,Georgia Tech,1978-09-09,Luxembourg,,B
4226,jonesan01,Anthony,Hamilton,Jones,78,195,UNLV,1962-09-13,Washington,,B
4227,jonesas01,Askia,,Jones,77,200,Kansas State,1971-12-03,Philadelphia,,B
4228,jonesbo02,Bobby,Ray,Jones,79,215,Washington,1984-01-09,Compton,,B
4229,jonesca01,Caldwell,,Jones,83,217,Albany State (GA),1950-08-04,McGehee,,B
4230,jonesch01,Charles,,Jones,81,215,Albany State (GA),1957-04-03,McGehee,,B
4231,jonesch02,Charles,Alexander,Jones,80,215,Louisville,1962-01-12,Scooba,,B
4232,jonesch03,Charles,Rahmel,Jones,75,180,LIU,1975-07-17,Brooklyn,,B
4233,jonesda01,Damon,,Jones,75,185,Houston,1976-08-25,Galveston,,B
4234,jonesda02,Dahntay,Lavall,Jones,78,210,Duke,1980-12-27,Trenton,,B
4235,jonesdo02,Dominique,O'Neal,Jones,76,215,South Florida,1988-10-15,Lake Wales,,B
4236,jonesdw01,Dwight,Elmo,Jones,82,210,Houston,1952-02-27,Houston,,B
4237,jonesdw02,Dwayne,Clinton,Jones,83,250,St. Joseph's (PA),1983-06-09,Morgantown,,B
4238,jonesea01,Earl,,Jones,83,210,District of Columbia,1961-01-13,Oak Hill,,B
4239,jonesed01,Edgar,,Jones,82,225,Nevada-Reno,1956-06-17,Fort Rucker,,B
4240,jonesed02,Eddie,Charles,Jones,78,190,Temple,1971-10-20,Pompano Beach,,B
4241,jonesja02,James,Andrew,Jones,80,215,Miami (FL),1980-10-04,Miami,,B
4242,jonesju01,Jumaine,Lanard,Jones,80,218,Georgia,1979-02-10,Cocoa,,B
4243,joneskc01,K.C.,,Jones,73,200,San Francisco,1932-05-25,Taylor,,B
4244,jonesma01,Major,James Brooks,Jones,81,225,Albany State (GA),1953-07-09,McGehee,,B
4245,jonesma02,Mark,Anthony,Jones,73,175,St. Bonaventure,1961-04-10,Rochester,,B
4246,jonesma03,Mark,,Jones,78,215,Central Florida,1975-05-25,Milwaukee,,B
4247,jonesoz01,Ozell,,Jones,83,235,Cal. State-Fullerton,1960-11-20,Long Beach,2006-09-07,B
4248,jonesro01,Robin,Dale,Jones,81,225,St. Louis,1954-02-02,St. Louis,,B
4249,jonessh01,Shelton,,Jones,81,210,St. John's (NY),1966-04-06,Copiague,,B
4250,jonesso01,Solomon,,Jones,82,230,South Florida,1984-07-16,Eustis,,B
4251,joneswa02,Wali,,Jones,74,180,Villanova,1942-02-14,Philadelphia,,B
4252,jordaad01,Adonis,Adelecino,Jordan,71,170,Kansas,1970-08-21,Brooklyn,,B
4253,jordach01,Charles,C.,Jordan,80,220,Canisius,1954-01-31,Indianapolis,,B
4254,jordaje01,Jerome,Adalphus,Jordan,84,240,Tulsa,1986-09-29,Kingston,,B
4255,jordami01,Michael,Jeffrey,Jordan,78,195,North Carolina,1963-02-17,Brooklyn,,B
4256,jordath01,Thomas,,Jordan,82,220,Oklahoma State,1968-05-23,Baltimore,,B
4257,jordawa01,Walter,Lee,Jordan,79,198,Purdue,1956-02-19,Perry,,B
4258,jorgeno01,Noble,Gordon,Jorgensen,81,228,Iowa,1925-05-18,,1982-11-02,W
4259,jorgero01,Roger,Kennedy,Jorgensen,77,200,Ohio State,1920-09-02,Columbus,2010-10-03,W
5176,vetragu01,Gundars,,Vetra,78,195,none,1967-05-22,Ventspils,,W
4260,josepco01,Cory,Ephram,Joseph,75,185,Texas,1991-08-20,Toronto,,B
4261,josepga01,Garth,McArthur Fitzgerald,Joseph,86,306,St. Rose,1973-08-08,Roseau,,B
4262,josepyv01,Yvon,,Joseph,83,245,Georgia Tech,1957-10-31,Cap-Haitian,,B
4263,joyceke01,Kevin,Francis,Joyce,75,190,South Carolina,1951-06-27,Bayside,,W
4264,joyneha01,Harry,C.,Joyner,77,200,Indiana,1945-04-26,,,W
4265,kaftage01,George,A.,Kaftan,75,190,Holy Cross,1928-02-22,New York,,W
4266,kanteen01,Enes,,Kanter,83,267,Kentucky (dnp),1992-05-20,Zurich,,W
4267,kaplora01,Ralph,,Kaplowitz,74,170,NYU,1919-05-18,New York,2009-02-02,W
4268,kaponja01,Jason,Alan,Kapono,80,213,UCLA,1981-02-02,Long Beach,,W
4269,karlge01,George,Matthew,Karl,74,183,North Carolina,1951-05-12,Penn Hills,,W
4270,kasunma01,Mario,,Kasun,84,260,none,1980-04-05,Split,,W
4271,katkale01,Leo,Frank,Katkaveck,72,185,North Carolina State,1923-04-17,Manchester,2006-05-06,W
4272,kautzwi01,Wilbert,,Kautz,71.5,180,Loyola (IL),1915-09-07,Chicago,,W
4273,keacl01,Clarence,Leroy,Kea,78,218,Lamar,1959-02-02,Wilmington,,B
4274,keefead01,Adam,Thomas,Keefe,81,230,Stanford,1970-02-22,Irvine,,W
4275,keeliha01,Harold,A.,Keeling,74,185,Santa Clara,1963-09-18,New Orleans,,B
4276,kellega01,Gary,J.,Keller,81,220,Florida,1944-06-13,Elizabeth,,W
4277,kellocl01,Clark,Clifton,Kellogg,79,225,Ohio State,1961-07-02,Cleveland,,B
4278,kellyar01,Arvesta,,Kelly,74,175,Lincoln (MO),1945-11-20,Jackson,,B
4279,kelsobe01,Ben,,Kelso,75,195,Central Michigan,1949-04-11,South Pittsburgh,,B
4280,kempsh01,Shawn,T.,Kemp,82,230,Trinity Valley CC (DNP),1969-11-26,Elkhart,,B
4281,kendrfr01,Frank,Edward,Kendrick,78,198,Purdue,1950-09-11,Indianapolis,,B
4282,kenonla01,Larry,Joe,Kenon,81,205,Memphis State,1952-12-13,Birmingham,,B
4283,kernejo01,Jonathan,,Kerner,83,245,East Carolina,1974-06-06,Atlanta,,W
4284,kerseje01,Jerome,,Kersey,79,215,Longwood,1962-06-26,Clarksville,,B
4285,kesslal01,Alec,Christopher,Kessler,83,230,Georgia,1967-01-13,Minneapolis,2007-10-13,W
4286,ketnela01,Lari,Arthur,Ketner,81,277,Massachusetts,1977-02-01,Philadelphia,,B
4287,keyeju01,Julius,,Keye,82,200,Alcorn A&M,1946-09-05,Toccoa,1984-09-13,B
4288,keysra01,Randolph,,Keys,79,195,Southern Mississippi,1966-04-19,Collins,,B
4289,khryavi01,Viktor,,Khryapa,81,210,none,1982-08-03,Kiev,,W
4290,kiddja01,Jason,Frederick,Kidd,76,208,California,1973-03-23,San Francisco,,B
4291,kiddwa01,Warren,Lynn,Kidd,81,235,Middle Tennessee State,1970-09-09,Harpersville,,B
4292,kilpaca01,Carl,Dwayne,Kilpatrick,82,230,Northeast Louisiana,1956-05-16,Bastrop,,W
4293,kingal01,Albert,,King,78,190,Maryland,1959-12-17,Brooklyn,,B
4294,kingbe01,Bernard,,King,79,205,Tennessee,1956-12-04,Brooklyn,,B
4295,kingfr01,Frankie,Alexander,King,73,185,Western Carolina,1972-06-06,Baxley,,B
4296,kingge01,George,Smith,King,72,175,Morris-Harvey,1928-08-16,Charleston,2006-10-05,W
4297,kingge02,Gerard,,King,81,230,Nicholls State,1972-11-25,New Orleans,,B
4298,kingji02,Jimmy,Hal,King,77,210,Michigan,1973-08-09,South Bend,,B
4299,kinglo01,Loyd,Harold,King,74,180,Virginia Tech,1949-05-29,Asheville,,W
4300,kingro01,Ron,,King,76,185,Florida State,1951-07-11,Louisville,,B
4301,kinseta01,Tarence,Anthony,Kinsey,78,189,South Carolina,1984-03-21,Tampa,,B
4302,kirilan01,Andrei,,Kirilenko,81,210,none,1981-02-18,Izhevsk,,W
4303,kitchcu01,Curtis,,Kitchen,80,235,South Florida,1964-01-30,Cape Coral,,B
4304,kittlke01,Kerry,,Kittles,77,179,Villanova,1974-06-12,Dayton,,B
4305,kleizli01,Linas,,Kleiza,80,245,Missouri,1985-01-03,Kaunas,,W
4306,klierle01,Leo,Anthony,Klier,73,170,Notre Dame,1923-05-21,Washington,2005-06-04,W
4307,kluehdu01,Duane,M.,Klueh,75,175,Indiana State,1926-01-06,Bottineau,,W
7756,kerbeot01,Otto,,Kerber,74,175,DePaul,,,,W
4308,kluttlo01,Lonnie,Gene,Kluttz,79,220,North Carolina A&T,1945-09-17,,,B
4309,knighbr01,Brevin,Adon,Knight,70,170,Stanford,1975-11-08,Livingston,,B
4310,knighbr02,Brandin,Adar,Knight,72,190,Pittsburgh,1981-12-16,Livingston,,B
4311,knighbr03,Brandon,Emmanuel,Knight,75,189,Kentucky,1991-12-02,Miami,,B
4312,knighne01,Negele,Oscar,Knight,73,175,Dayton,1967-03-06,Detroit,,B
4313,knighto01,Toby,Thomas,Knight,81,210,Notre Dame,1955-05-03,Bronx,,B
4314,knightr01,Travis,James,Knight,84,235,Connecticut,1974-09-13,Salt Lake City,,W
4315,kofoeba01,Bart,,Kofoed,76,210,Kearney State,1964-03-24,Omaha,,W
4316,komivho01,Howard,K.,Komives,73,185,Bowling Green,1941-05-09,Toledo,2009-03-22,W
4317,koncajo01,Jon,Francis,Koncak,84,250,Southern Methodist,1963-05-17,Cedar Rapids,,W
4318,korolya01,Yaroslav,,Korolev,81,203,none,1987-05-07,Moscow,,W
4319,korveky01,Kyle,Elliot,Korver,79,210,Creighton,1981-03-17,Lakewood,,W
4320,kottmha01,Harold,W.,Kottman,79,220,Culver Stockton,1922-08-22,,2004-11-30,W
4321,kramear01,Arvid,,Kramer,81,220,Augustana (SD),1956-10-02,Fulda,,W
4322,krameba01,Barry,D.,Kramer,76,200,NYU,1942-11-10,Schenectady,,W
4323,kramejo01,Joel,Bruce,Kramer,79,203,San Diego State,1955-11-30,San Diego,,W
4324,kreklwa01,Wayne,R.,Kreklow,76,175,Drake,1957-01-04,Neenah,,W
4325,krstine01,Nenad,,Krstic,83,210,none,1983-07-25,Kraljevo,,W
4326,krystla01,Larry,Brett,Krystkowiak,81,220,Montana,1964-09-23,Missoula,,W
4327,kubiale01,Leo,R.,Kubiak,71,160,Bowling Green,1927-12-25,,,W
4328,kuczebr01,Bruce,John,Kuczenski,82,230,Connecticut,1961-02-03,Bristol,,W
4329,kudelfr01,Frank,Carl,Kudelka,74,193,St. Mary's (CA),1925-06-25,,1993-05-04,W
4330,kuestjo01,John,Dewitt,Kuester,74,180,North Carolina  ,1955-02-06,Richmond,,W
4331,kukocto01,Toni,,Kukoc,82,192,none,1968-09-18,Split,,W
4332,kunneke01,Kevin,Robert,Kunnert,83,230,Iowa,1951-11-11,Dubuque,,W
4333,kunzete01,Terry,D.,Kunze,76,210,Minnesota,1943-03-11,,,W
4334,lacefre01,Reggie,,Lacefield,77,230,Western Michigan,1945-04-10,Gary,,B
4335,lacoufr01,Fred,,LaCour,77,195,San Francisco,1938-02-07,San Francisco,1972-08-05,B
4336,ladnewe01,Wendell,,Ladner,77,220,Southern Mississippi,1948-10-06,Necaise Crossing,1975-06-24,W
4337,laettch01,Christian,Donald,Laettner,83,235,Duke,1969-08-17,Angola,,W
4338,lafrera01,Raef,Andrew,LaFrentz,83,240,Kansas,1976-05-29,Hampton,,W
4339,lambejo01,John,Edward,Lambert,82,225,USC,1953-01-14,Berkeley,,W
4340,lampema01,Maciej,Boleslaw,Lampe,83,240,none,1985-02-05,Lodz,,W
4341,lamplse01,Sean,James,Lampley,79,215,California,1979-09-03,Harvey,,B
4342,landsma01,Mark,Walter,Landsberger,80,215,Arizona State,1955-05-21,Minot,,W
4343,laneje01,Jerome,,Lane,78,230,Pittsburgh,1966-12-04,Akron,,B
4344,langan01,Andrew,Charles,Lang,83,245,Arkansas,1966-06-28,Pine Bluff,,B
4345,langan02,Antonio,Maurice,Lang,80,205,Duke,1972-05-15,Mobile,,B
4346,langdtr01,Trajan,Shaka,Langdon,75,195,Duke,1976-05-13,Palo Alto,,B
4347,langja01,James,,Lang,82,285,none,1983-10-17,Mobile,,B
4348,laresyo01,York,Bruno,Larese,76,183,North Carolina  ,1938-07-18,New York,,W
4349,larueru01,Rusty,,LaRue,74,185,Wake Forest,1973-12-10,Winston-Salem,,W
4350,laskojo01,John,,Laskowski,77,185,Indiana,1953-06-07,South Bend,,W
4351,laudepr01,Priest,,Lauderdale,88,325,Central State (OH),1973-08-31,Chicago,,B
4352,lauriha01,Harry,,Laurie,73,178,St. Peter's,1944-11-02,(ht) Jersey City,,B
4353,lawalga01,Gani,Oladimeji,Lawal,81,234,Georgia Tech,1988-11-07,College Park,,B
4354,lawreed01,Edmund,,Lawrence,83.5,228,McNeese State,1952-12-08,Lake Charles,,B
4355,lawsoja01,Jason,L.,Lawson,83,240,Villanova,1974-09-02,Philadelphia,,B
4356,leaveal01,Allen,Frazier,Leavell,73,170,Oklahoma City,1957-05-27,Muncie,,B
7757,kernwe01,Weldon,,Kern,69,145,Oklahoma A&M,,,,W
4357,leckner01,Eric,Charles,Leckner,83,265,Wyoming,1966-05-27,Inglewood,,W
4358,leecl01,Clyde,Wayne,Lee,81,200,Vanderbilt,1944-03-14,Nashville,,W
4359,leeda01,David,G.,Lee,79,225,San Francisco,1942-03-31,Modesto,,W
4360,leeda02,David,,Lee,81,249,Florida,1983-04-29,St. Louis,,W
4361,leege01,George,C.,Lee,76,200,Michigan,1936-11-23,,,W
4362,leeke01,Keith,DeWayne,Lee,82,215,Memphis State,1962-12-28,West Memphis,,B
4363,leeku01,Kurk,,Lee,73,185,Towson State,1967-06-03,Baltimore,,B
4364,leema01,Malcolm,T.,Lee,77,200,UCLA,1990-05-22,Riverside,,B
4365,leero02,Rock,Alan,Lee,82,220,San Diego State,1955-05-01,LaJolla,,W
4366,lehmage01,George,,Lehmann,72,180,Campbell JC,1942-05-01,Riverside,,W
4367,lenarvo01,Voshon,Kelan,Lenard,76,205,Minnesota,1973-05-14,Detroit,,B
4368,lentzle01,Leary,Lee,Lentz,78,200,Houston,1945-02-23,Clarkton,,W
4369,leonaga01,Gary,Francis,Leonard,85,240,Missouri,1967-02-16,Belleville,,W
4370,leonaka01,Kawhi,,Leonard,79,225,San Diego St.,1991-06-29,Riverside,,B
4371,leslitr01,Travis,Demetrius,Leslie,76,205,Georgia,1990-03-29,Atlanta,,B
4372,lestero01,Ronnie,,Lester,74,175,Iowa,1959-01-01,Canton,,B
4373,lettcl01,Clifford,Earl,Lett,75,170,Florida,1965-12-23,Pensacola,,B
4374,leuerjo01,Jon,,Leuer,82,228,Wisconsin,1989-05-14,Long Lake,,W
4375,levanan01,Andrew,Joseph,Levane,74,190,St. John's (NY),1920-04-11,Brooklyn,2012-04-30,W
4376,lewisce01,Cedric,,Lewis,81,230,Maryland,1969-09-24,Washington,,B
4377,lewisgr01,Grady,W.,Lewis,79,215,Oklahoma,1917-03-25,Boyd,2009-03-11,W
4378,lewisma01,Martin,,Lewis,77,210,Seward County CC,1975-04-28,Liberal,,B
4379,lewisqu01,Quincy,Lavell,Lewis,79,215,Minnesota,1977-06-26,Little Rock,,B
4380,lewisra01,Ralph,Adolphus,Lewis,78,200,LaSalle,1963-03-28,Philadelphia,,B
4381,lewisra02,Rashard,Quovon,Lewis,82,215,none,1979-08-08,Pineville,,B
4382,liberma01,Marcus,,Liberty,80,205,Illinois,1968-10-27,Chicago,,B
4383,lichtto01,Todd,Samuel,Lichti,76,205,Stanford,1967-01-08,Walnut Creek,,W
4384,lieboba01,Barry,,Liebowitz,74,180,LIU,1945-09-10,New York,,W
4385,liggide01,DeAndre,Desmond,Liggins,78,209,Kentucky,1988-03-31,Chicago,,B
4386,linje01,Jeremy,Shu-How,Lin,75,200,Harvard,1988-08-23,Palo Alto,,O
4387,listeal01,Alton,Lavelle,Lister,84,240,Arizona State,1958-10-01,Dallas,,B
4388,livinra01,Randy,Anthony,Livingston,76,209,Louisiana State,1975-04-02,New Orleans,,B
4389,livinsh01,Shaun,,Livingston,79,175,none,1985-09-11,Peoria,,B
4390,llamaho01,Horacio,,Llamas Grey,83,285,Grand Canyon,1973-07-17,El Rosario,,W
4391,lloydea01,Earl,Francis,Lloyd,77,200,West Virginia State,1928-04-03,Alexandria,,B
4392,lloydle01,Lewis,Kevin,Lloyd,78,205,Drake,1959-02-22,Philadelphia,,B
4393,lloydsc01,Scott,G.,Lloyd,82,230,Arizona State,1952-12-19,Chicago,,W
4394,lockhda01,Darrell,,Lockhart,81,245,Auburn,1960-09-14,Thomaston,,B
4395,lockhia01,Ian,DeWitt,Lockhart,80,240,Tennessee,1967-06-25,Nassau,,B
4396,loderke01,Kevin,Allen,Loder,78,205,Alabama State,1959-03-15,Cassopolis,,B
4397,loganhe01,Henry,Lee,Logan,72,180,Western Carolina,1946-03-14,Asheville,,B
4398,loganjo01,John,Arnold,Logan,74,175,Indiana,1921-01-01,Richmond,1977-09-02,W
4399,lohaubr01,Brad,Allen,Lohaus,83,230,Iowa,1964-09-29,New Ulm,,W
4400,longgr01,Grant,Andrew,Long,80,225,Eastern Michigan,1966-03-12,Wayne,,B
4401,longjo01,John,Eddie,Long,77,195,Detroit,1956-08-28,Romulus,,B
4402,longpa01,Paul,Richard,Long,74,178,Virginia Tech,1944-02-08,Louisville,,W
4403,longwi01,Willie,,Long,80,225,New Mexico,1950-03-01,Fort Wayne,,B
4404,lorthry01,Ryan,,Lorthridge,76,190,Jackson State,1972-07-27,Nashville,,B
4405,lottpl01,Plummer,E.,Lott,77,210,Seattle,1945-12-11,,,B
4406,loughke01,Kevin,Michael,Loughery,75,190,St. John's (NY),1940-03-28,Brooklyn,,W
4407,lovelcl01,Clyde,Edward,Lovellette,81,230,Kansas,1929-09-07,Petersburg,,W
4408,lowesi01,Sidney,Rochell,Lowe,72,195,North Carolina State,1960-01-21,Washington,,B
4409,lowryky01,Kyle,,Lowry,72,175,Villanova,1986-03-25,Philadelphia,,B
4410,lucasje01,Jerry,Ray,Lucas,80,230,Ohio State,1940-03-30,Middletown,,W
4411,lucasjo01,John,Harding,Lucas,74.5,175,Maryland,1953-10-31,Durham,,B
4412,lucasjo02,John,Harding,Lucas,71,165,Oklahoma State,1982-11-21,Washington,,B
4413,lucasma01,Maurice,D.,Lucas,81,215,Marquette,1952-02-18,Pittsburgh,2010-10-31,B
4414,luety01,Tyronn,Jamar,Lue,72,175,Nebraska,1977-05-03,Mexico,,B
4415,lumpkph01,Phil,,Lumpkin,72,165,Miami (OH),1951-12-20,Dayton,2009-11-02,B
4416,lynchge01,George,DeWitt,Lynch,80,218,North Carolina  ,1970-09-03,Roanoke,,B
4417,lynchke01,Kevin,Joseph,Lynch,77,195,Minnesota,1968-12-24,Bloomington,,W
4418,lynnlo01,Lonnie,,Lynn,79,215,Wilberforce,1943-05-24,Chicago,,B
4419,maccuto01,Todd,Carlyle,MacCulloch,84,255,Washington,1976-01-27,Winnipeg,,W
4420,macijar01,Arvydas,,Macijauskas,76,214,none,1980-01-19,Klaipeda,,W
4421,mackema01,Malcolm,Malik,Mackey,81,248,Georgia Tech,1970-07-11,Chattanooga,,B
4422,macksa01,Sam,,Mack,79,218,Houston,1970-05-26,Chicago,,B
4423,maconma01,Mark,L.,Macon,76,185,Temple,1969-04-14,Saginaw,,B
4424,macyky01,Kyle,Robert,Macy,75,175,Kentucky,1957-04-09,Fort Wayne,,W
4425,maddoja01,Jack,C.,Maddox,74.5,185,West Texas State,1921-12-10,,2006-07-09,W
4426,madkige01,Gerald,,Madkins,76,200,UCLA,1969-04-18,Merced,,B
4427,madsema01,Mark,Ellsworth,Madsen,81,236,Stanford,1976-01-28,Walnut Creek,,W
4428,maggeco01,Corey,Antoine,Maggette,78,218,Duke,1979-11-12,Melrose Park,,B
4429,magloja01,Jamaal,Dane,Magloire,82,259,Kentucky,1978-05-21,Toronto,,B
4430,mahnkjo01,John,E.,Mahnken,80,220,Georgetown,1922-06-16,Jersey City,2000-12-14,W
4431,mahonbr01,Brian,C.,Mahoney,75,175,Manhattan,1948-12-17,,,W
4432,majorre01,Renaldo,,Major,79,190,Fresno State,1982-05-07,Chicago,,B
4433,malamli01,Lionel,,Malamed,69,150,CCNY,1924-11-15,,1989-09-17,W
4434,malonka01,Karl,Anthony,Malone,81,250,Louisiana Tech,1963-07-24,Summerfield,,B
4435,malonmo01,Moses,Eugene,Malone,82,215,none,1955-03-23,Petersburg,,B
4436,mandijo01,John,J.,Mandic,76,195,Oregon State,1919-10-03,Los Angeles,2003-06-22,W
4437,mannigu01,Guy,R.,Manning,78,195,Prairie View A&M,1944-02-04,Oakwood,,B
4438,mannipa01,Pace,Shewan,Mannion,79,190,Utah,1960-09-22,Salt Lake City,,W
4439,marblro01,Roy,Lane,Marble,78,190,Iowa,1966-12-13,Flint,,B
4440,marbust01,Stephon,Xzavior,Marbury,74,180,Georgia Tech,1977-02-20,Brooklyn,,B
4441,mariasa01,Saul,George,Mariaschin,71,165,Harvard,1924-09-01,(ht) Brooklyn,,W
4442,mariosh01,Shawn,Dwayne,Marion,79,215,UNLV,1978-05-07,Chicago,,B
4443,markoda01,Damir,,Markota,82,225,none,1985-12-26,Sarajevo,,W
4444,marksse01,Sean,Andrew,Marks,82,250,California,1975-08-23,Auckland,,W
4445,marlaha01,Harvey,W.,Marlatt,75,185,Eastern Michigan,1948-08-26,,,W
4446,marshdo01,Donyell,Lamar,Marshall,81,218,Connecticut,1973-05-18,Reading,,B
4447,marshdo02,Donny,E.,Marshall,79,230,Connecticut,1972-07-17,Detroit,,B
4448,marshra01,Rawle,Junior Kalomo,Marshall,79,190,Oakland (MI),1982-02-20,Georgetown,,B
4449,marshve01,Vester,,Marshall,79,200,Oklahoma,1948-12-22,(ht) Tuscaloosa,,B
4450,martibr01,Brian,,Martin,81,212,Kansas,1962-08-18,Fort Smith,,W
4451,marticu01,Cuonzo,LaMar,Martin,77,213,Purdue,1971-09-23,St. Louis,,B
4452,martida01,Darrick,David,Martin,71,170,UCLA,1971-03-06,Denver,,B
4453,martike01,Kenyon,Lee,Martin,81,230,Cincinnati,1977-12-30,Saginaw,,B
4454,martike02,Kevin,Dallas,Martin,79,185,Western Carolina,1983-02-01,Zanesville,,B
4455,martila01,Larue,,Martin,83,208,Loyola (IL),1950-03-30,Chicago,,B
4456,martisl01,Slater,Nelson,Martin,70,170,Texas,1925-10-22,El Mina,,W
4457,mashbja01,Jamal,,Mashburn,80,240,Kentucky,1972-11-29,New York,,B
4458,masonan01,Anthony,George Douglas,Mason,79,250,Tennessee State,1966-12-14,Miami,,B
4459,masonde01,Desmond,Tremaine,Mason,77,215,Oklahoma State,1977-10-11,Waxahachie,,B
4460,masonro01,Roger,Phillip,Mason,76,199,Virginia,1980-09-10,Washington,,B
