7035,greento01,1978,NOJ,NBA,59,232,92,48
7036,greveke01,1978,WSB,NBA,65,1009,418,173
7037,griffpa01,1978,NOJ,NBA,77,303,106,91
7038,grossbo01,1978,POR,NBA,53,514,209,96
7039,grunfer01,1978,MIL,NBA,82,843,326,191
7040,hansela01,1978,SEA,NBA,15,76,29,18
7041,hardyja01,1978,NOJ,NBA,68,453,196,61
7042,hassejo01,1978,SEA,NBA,55,223,100,23
7043,hawesst01,1978,ATL,NBA,81,852,372,108
7044,hawkiro01,1978,DET,NBA,4,18,6,6
7045,hayesel01,1978,WSB,NBA,82,1789,720,349
7046,haywosp01,1978,NYK,NBA,34,605,249,107
7047,haywosp01,1978,NOJ,NBA,34,816,346,124
7048,heardga01,1978,PHO,NBA,63,395,162,71
7049,hendeto01,1978,WSB,NBA,70,754,299,156
7050,herroke01,1978,ATL,NBA,14,40,14,12
7051,hicksph01,1978,DEN,NBA,20,39,18,3
7052,higgske01,1978,CLE,NBA,68,339,127,85
7053,hillar01,1978,ATL,NBA,82,838,296,246
7054,hillmda01,1978,KCK,NBA,78,547,211,125
7055,hollawi01,1978,CHI,NBA,82,1031,445,141
7056,hollies01,1978,DET,NBA,25,69,30,9
7057,hollili01,1978,POR,NBA,64,976,402,172
7058,howarot01,1978,MIL,NBA,3,10,5,0
7059,howarot01,1978,DET,NBA,11,49,19,11
7060,hudsolo01,1978,LAL,NBA,78,768,329,110
7061,hugheki01,1978,DEN,NBA,81,214,98,18
7062,isselda01,1978,DEN,NBA,81,1380,532,316
7063,jacksph01,1978,NJN,NBA,59,374,144,86
7064,jamesaa01,1978,NOJ,NBA,73,727,311,105
7065,johnsch01,1978,WSB,NBA,82,751,342,67
7066,johnscl01,1978,POR,NBA,74,240,102,36
7067,johnsde01,1978,SEA,NBA,80,1270,482,306
7068,johnsed02,1978,ATL,NBA,78,1245,501,243
7069,johnsge02,1978,NJN,NBA,78,517,206,105
7070,johnsge03,1978,MIL,NBA,67,414,165,84
7071,johnsjo01,1978,SEA,NBA,82,902,356,190
7072,johnsma01,1978,MIL,NBA,77,1972,820,332
7073,johnsmi01,1978,CHI,NBA,82,1265,496,273
7074,johnsol01,1978,CHI,NBA,71,650,281,88
7075,jonesbo01,1978,PHI,NBA,80,965,378,209
7076,jonesca01,1978,PHI,NBA,78,725,302,121
7077,jonesdw01,1978,HOU,NBA,81,458,181,96
7078,jordaed01,1978,NJN,NBA,82,1015,401,213
7079,judkije01,1978,BOS,NBA,81,709,295,119
7080,kelleri01,1978,NOJ,NBA,80,1253,440,373
7081,kenonla01,1978,SAS,NBA,81,1791,748,295
7082,kingbe01,1978,NJN,NBA,82,1769,710,349
7083,knighbi01,1978,BOS,NBA,40,556,219,118
7084,knighbi01,1978,IND,NBA,39,575,222,131
7085,knighto01,1978,NYK,NBA,82,1363,609,145
7086,kramejo01,1978,PHO,NBA,82,487,181,125
7087,kuestjo01,1978,DEN,NBA,33,45,16,13
7088,kunneke01,1978,SDC,NBA,81,524,234,56
7089,kupchmi01,1978,WSB,NBA,66,961,369,223
7090,laceysa01,1978,KCK,NBA,82,867,350,167
7091,lagarto01,1978,SEA,NBA,23,253,98,57
7092,lambejo01,1978,CLE,NBA,70,331,148,35
7093,landsma01,1978,CHI,NBA,80,647,278,91
7094,laniebo01,1978,DET,NBA,53,1253,489,275
7095,leebu01,1978,ATL,NBA,49,376,144,88
7096,leebu01,1978,CLE,NBA,33,379,146,87
7097,leero01,1978,PHO,NBA,43,420,173,74
7098,leero01,1978,NOJ,NBA,17,114,45,24
7099,lloydsc01,1978,SDC,NBA,5,0,0,0
7100,lloydsc01,1978,CHI,NBA,67,111,42,27
7101,longjo01,1978,DET,NBA,82,1319,581,157
7102,lucasjo01,1978,GSW,NBA,82,1324,530,264
7103,lucasma01,1978,POR,NBA,69,1406,568,270
7104,malonmo01,1978,HOU,NBA,82,2031,716,599
7105,maravpe01,1978,NOJ,NBA,49,1105,436,233
7106,maxwece01,1978,BOS,NBA,80,1518,472,574
7107,maysc01,1978,CHI,NBA,37,148,59,30
7108,mcadobo01,1978,NYK,NBA,40,1076,429,218
7109,mcadobo01,1978,BOS,NBA,20,411,167,77
7110,mcclate01,1978,PHO,NBA,36,166,62,42
7111,mcelrji01,1978,NOJ,NBA,79,1337,539,259
7112,mcginge01,1978,DEN,NBA,76,1715,603,509
7113,mckinbi01,1978,KCK,NBA,78,609,240,129
7114,mcmilji01,1978,POR,NBA,23,83,33,17
7115,mcmilto01,1978,ATL,NBA,82,570,232,106
7116,mcneila01,1978,DET,NBA,11,29,9,11
7117,mengejo01,1978,CHI,NBA,75,826,338,150
7118,meriwjo01,1978,NOJ,NBA,36,219,84,51
7119,meriwjo01,1978,NYK,NBA,41,391,158,75
7120,mitchmi01,1978,CLE,NBA,80,855,362,131
7121,mixst01,1978,PHI,NBA,74,691,265,161
7122,moneyer01,1978,NJN,NBA,47,786,325,136
7123,moneyer01,1978,PHI,NBA,23,272,119,34
7124,monroea01,1978,NYK,NBA,64,787,329,129
7125,moslegl01,1978,SAS,NBA,26,85,31,23
7126,murphca01,1978,HOU,NBA,82,1660,707,246
7127,nashbo01,1978,KCK,NBA,82,523,227,69
7128,natersw01,1978,SDC,NBA,79,846,357,132
7129,nealll01,1978,POR,NBA,4,9,4,1
7130,newlimi01,1978,HOU,NBA,76,778,283,212
7131,nixonno01,1978,LAL,NBA,82,1404,623,158
7132,normaco01,1978,SDC,NBA,22,161,71,19
7133,olberma01,1978,SAS,NBA,80,755,261,233
7134,olivejo01,1978,SDC,NBA,34,44,13,18
7135,owensto01,1978,POR,NBA,82,1520,600,320
7136,parisro01,1978,GSW,NBA,76,1304,554,196
7137,parkeso01,1978,GSW,NBA,79,1199,512,175
7138,paultbi01,1978,SAS,NBA,79,912,399,114
7139,pheglro01,1978,WSB,NBA,29,80,28,24
7140,pietkst01,1978,SDC,NBA,4,4,1,2
7141,poquebe01,1978,DET,NBA,76,507,198,111
7142,porteke01,1978,DET,NBA,82,1260,534,192
7143,priceji01,1978,LAL,NBA,75,397,171,55
7144,radfowa01,1978,IND,NBA,52,202,83,36
7145,raycl01,1978,GSW,NBA,82,568,231,106
7146,redmoma01,1978,KCK,NBA,49,355,162,31
7147,redmoma01,1978,PHI,NBA,4,2,1,0
7148,reidro01,1978,HOU,NBA,82,895,382,131
7149,restake01,1978,MIL,NBA,81,575,262,51
7150,richami01,1978,NYK,NBA,72,469,200,69
7151,roberan01,1978,DEN,NBA,63,498,211,76
7152,roberto01,1978,GSW,NBA,12,36,15,6
7153,robeyri01,1978,IND,NBA,43,370,140,90
7154,robeyri01,1978,BOS,NBA,36,448,182,84
7155,robinbi01,1978,KCK,NBA,82,1098,459,180
7156,robinja01,1978,SEA,NBA,12,46,19,8
7157,robintr01,1978,NOJ,NBA,43,1039,397,245
7158,robintr01,1978,PHO,NBA,26,417,169,79
7159,robisda01,1978,LAL,NBA,80,386,150,86
7160,rollitr01,1978,ATL,NBA,81,683,297,89
7161,roundda01,1978,ATL,NBA,80,1224,462,300
7162,rowecu01,1978,BOS,NBA,53,354,151,52
7163,ruddjo01,1978,NYK,NBA,58,184,59,66
7164,russeca02,1978,CLE,NBA,74,1623,603,417
7165,sandefr01,1978,SAS,NBA,22,132,50,32
7166,sandefr01,1978,BOS,NBA,24,132,55,22
7167,scottal01,1978,PHO,NBA,81,544,212,120
7168,scottch01,1978,DEN,NBA,79,947,393,161
7169,sheltlo01,1978,SEA,NBA,76,1023,446,131
7170,sheppst01,1978,CHI,NBA,22,60,24,12
7171,sheppst01,1978,DET,NBA,20,32,12,8
7172,shortpu01,1978,GSW,NBA,75,795,369,57
7173,sikmaja01,1978,SEA,NBA,82,1281,476,329
7174,silasja01,1978,SAS,NBA,79,1266,466,334
7175,silaspa01,1978,SEA,NBA,82,456,170,116
7176,simpsra01,1978,PHI,NBA,37,202,87,28
7177,simpsra01,1978,NJN,NBA,32,222,87,48
7178,skinnal01,1978,NJN,NBA,23,182,55,72
7179,skinnal01,1978,PHI,NBA,22,99,36,27
7180,smithbi02,1978,CLE,NBA,72,805,361,83
7181,smithel01,1978,CLE,NBA,24,156,69,18
7182,smithph01,1978,GSW,NBA,59,1172,489,194
7183,smithra01,1978,SDC,NBA,82,1678,693,292
7184,smithro01,1978,DEN,NBA,82,527,184,159
7185,smithsa02,1978,MIL,NBA,16,56,19,18
7186,smithwi02,1978,POR,NBA,13,58,23,12
7187,snydedi01,1978,SEA,NBA,56,205,81,43
7188,soberri01,1978,IND,NBA,81,1404,553,298
7189,stacoke01,1978,IND,NBA,44,183,76,31
7190,stacoke01,1978,BOS,NBA,24,117,52,13
7191,steella01,1978,POR,NBA,72,518,203,112
7192,tatumea01,1978,BOS,NBA,3,20,8,4
7193,tatumea01,1978,DET,NBA,76,592,272,48
7194,taylobr01,1978,SDC,NBA,20,76,30,16
7195,terreir01,1978,NOJ,NBA,31,153,63,27
7196,terreir01,1978,POR,NBA,18,68,30,8
7197,theusre01,1978,CHI,NBA,82,1338,537,264
7198,thompda01,1978,DEN,NBA,76,1825,693,439
7199,thompmy01,1978,POR,NBA,73,1074,460,154
7200,tomjaru01,1978,HOU,NBA,74,1408,620,168
7201,townsra01,1978,GSW,NBA,65,304,127,50
7202,twardda01,1978,POR,NBA,64,667,203,261
7203,tylerte01,1978,DET,NBA,82,1056,456,144
7204,unselwe01,1978,WSB,NBA,77,843,346,151
7205,vanbrja01,1978,NJN,NBA,80,538,196,146
7206,vanlino01,1978,MIL,NBA,38,107,30,47
7207,wakefan01,1978,CHI,NBA,2,0,0,0
7208,wakefan01,1978,DET,NBA,71,172,62,48
7209,walkefo01,1978,CLE,NBA,55,553,208,137
7210,walkewa01,1978,SEA,NBA,60,394,168,58
7211,waltoll01,1978,MIL,NBA,75,375,157,61
7212,washike01,1978,SDC,NBA,82,927,350,227
7213,washiri01,1978,KCK,NBA,18,38,14,10
7214,washiwi01,1978,NJN,NBA,62,502,218,66
7215,wattssl01,1978,HOU,NBA,61,225,92,41
7216,weathni01,1978,SDC,NBA,82,1134,479,176
7217,webstma01,1978,NYK,NBA,60,678,264,150
7218,wedmasc01,1978,KCK,NBA,73,1338,561,216
7219,westppa01,1978,PHO,NBA,81,1941,801,339
7220,whiteje01,1978,SDC,NBA,31,38,15,8
7221,whitejo01,1978,BOS,NBA,47,589,255,79
7222,whitejo01,1978,GSW,NBA,29,358,149,60
7223,wickssi01,1978,SDC,NBA,79,771,312,147
7224,wilkebo01,1978,DEN,NBA,80,911,396,119
7225,wilkeja01,1978,LAL,NBA,82,1524,626,272
7226,williea01,1978,BOS,NBA,20,122,54,14
7227,willifr01,1978,SDC,NBA,72,746,335,76
7228,willigu01,1978,SEA,NBA,76,1457,606,245
7229,willijo01,1978,NJN,NBA,74,1643,635,373
7230,willina01,1978,GSW,NBA,81,670,284,102
7231,willira01,1978,NYK,NBA,81,1401,575,251
7232,wilsori01,1978,ATL,NBA,61,186,81,24
7233,wintebr01,1978,MIL,NBA,79,1561,662,237
7234,wrighla01,1978,WSB,NBA,73,677,276,125
7235,abdulka01,1979,LAL,NBA,82,2034,835,364
7236,abernto01,1979,GSW,NBA,67,362,153,56
7237,adamsal01,1979,PHO,NBA,75,1118,465,188
7238,archina01,1979,BOS,NBA,80,1131,383,361
7239,awtrede01,1979,CHI,NBA,26,86,27,32
7240,bailegu01,1979,WSB,NBA,20,38,16,5
7241,baileja01,1979,SEA,NBA,67,312,122,68
7242,ballagr01,1979,WSB,NBA,82,1277,545,171
7243,bantomi01,1979,IND,NBA,77,908,384,139
7244,barnema01,1979,SDC,NBA,20,64,24,16
7245,barryri01,1979,HOU,NBA,72,866,325,143
7246,basseti01,1979,NJN,NBA,7,24,8,8
7247,basseti01,1979,SAS,NBA,5,10,4,2
7248,batesbi01,1979,POR,NBA,16,180,72,28
7249,behagro01,1979,WSB,NBA,6,23,9,5
7250,bensoke01,1979,MIL,NBA,56,492,213,66
7251,bensoke01,1979,DET,NBA,17,206,86,33
7252,beshode01,1979,CHI,NBA,68,244,88,58
7253,bibbyhe01,1979,PHI,NBA,82,739,251,226
7254,birdla01,1979,BOS,NBA,82,1745,693,301
7255,birdsot01,1979,KCK,NBA,82,1858,781,286
7256,boonero01,1979,LAL,NBA,6,34,14,6
7257,boonero01,1979,UTA,NBA,75,970,391,169
7258,bostola01,1979,WSB,NBA,13,56,24,8
7259,bosweto01,1979,DEN,NBA,18,203,72,58
7260,bosweto01,1979,UTA,NBA,61,700,274,148
7261,boynewi01,1979,NJN,NBA,64,546,221,104
7262,bradlal01,1979,HOU,NBA,22,41,17,6
7263,bradldu01,1979,IND,NBA,82,688,275,136
7264,bratzmi01,1979,PHO,NBA,82,700,269,141
7265,breweji01,1979,POR,NBA,67,194,90,14
7266,brewero01,1979,POR,NBA,82,1286,548,184
7267,bridgju01,1979,MIL,NBA,81,1423,594,230
7268,bristal01,1979,UTA,NBA,82,953,377,197
7269,brownfr01,1979,SEA,NBA,80,960,404,113
7270,brownjo01,1979,UTA,NBA,4,4,0,4
7271,brownjo01,1979,ATL,NBA,28,108,37,34
7272,brownro02,1979,CHI,NBA,4,2,1,0
7273,bryanjo01,1979,SDC,NBA,81,754,294,161
7274,bucknqu01,1979,MIL,NBA,67,719,306,105
7275,burleto01,1979,KCK,NBA,37,95,36,23
7276,busedo01,1979,PHO,NBA,81,626,261,85
7277,byrnema01,1979,LAL,NBA,32,63,25,13
7278,calhoco01,1979,IND,NBA,7,8,4,0
7279,calvima01,1979,UTA,NBA,48,306,100,105
7280,carrau01,1979,CLE,NBA,77,909,390,127
7281,carribo01,1979,SDC,NBA,10,36,15,6
7282,carrke01,1979,LAL,NBA,5,16,7,2
7283,carrke01,1979,CLE,NBA,74,913,371,171
7284,carrml01,1979,BOS,NBA,82,914,362,178
7285,cartero01,1979,IND,NBA,13,32,15,2
7286,cartwbi01,1979,NYK,NBA,82,1781,665,451
7287,catchha01,1979,MIL,NBA,72,233,97,39
7288,chanedo01,1979,BOS,NBA,60,167,67,32
7289,cheekma01,1979,PHI,NBA,79,898,357,180
7290,cheniph01,1979,WSB,NBA,20,202,84,31
7291,cheniph01,1979,IND,NBA,23,124,52,18
7292,choneji01,1979,LAL,NBA,82,869,372,125
7293,cleamji01,1979,NYK,NBA,22,75,30,12
7294,cleamji01,1979,WSB,NBA,57,444,184,72
7295,collido01,1979,PHI,NBA,36,495,191,113
7296,cookje01,1979,PHO,NBA,66,362,129,104
7297,coopemi01,1979,LAL,NBA,82,722,303,111
7298,coopewa01,1979,GSW,NBA,79,871,367,136
7299,copelho01,1979,NYK,NBA,75,427,182,63
7300,corzida01,1979,WSB,NBA,78,225,90,45
7301,coughjo01,1979,GSW,NBA,24,68,29,8
7302,cowenda01,1979,BOS,NBA,66,940,422,95
7303,crissch01,1979,ATL,NBA,81,671,249,172
7304,crosbte01,1979,KCK,NBA,4,6,2,2
7305,cummipa01,1979,MIL,NBA,71,468,187,94
7306,dandrbo01,1979,WSB,NBA,45,783,329,123
7307,dantlad01,1979,UTA,NBA,68,1903,730,443
7308,davisbr01,1979,IND,NBA,5,7,2,3
7309,davisbr01,1979,UTA,NBA,13,76,33,10
7310,davisha01,1979,SAS,NBA,4,13,6,1
7311,davisjo01,1979,IND,NBA,82,1300,496,304
7312,daviswa03,1979,PHO,NBA,75,1613,657,299
7313,dawkida01,1979,PHI,NBA,80,1178,494,190
7314,dawkipa01,1979,UTA,NBA,57,316,141,33
7315,deanegr01,1979,UTA,NBA,7,10,2,5
7316,demicla01,1979,NYK,NBA,82,570,230,110
7317,dietrco01,1979,CHI,NBA,79,545,227,90
7318,douglle01,1979,DET,NBA,70,567,221,125
7319,drewjo01,1979,ATL,NBA,80,1559,535,489
7320,duerote01,1979,DET,NBA,67,624,282,45
7321,dunlemi01,1979,HOU,NBA,51,410,148,111
7322,dunntr01,1979,POR,NBA,82,564,240,84
7323,edwarja01,1979,IND,NBA,82,1287,528,231
7324,elliobo01,1979,NJN,NBA,54,307,101,104
7325,ellisbo02,1979,DEN,NBA,48,162,61,40
7326,elmorle01,1979,KCK,NBA,58,259,104,51
7327,englial01,1979,IND,NBA,54,806,346,114
7328,englial01,1979,DEN,NBA,24,512,207,96
7329,ervinju01,1979,PHI,NBA,78,2100,838,420
7330,evansea01,1979,DET,NBA,36,157,63,24
7331,evansmi01,1979,SAS,NBA,79,486,208,58
7332,fernser01,1979,BOS,NBA,56,175,71,33
7333,fordch01,1979,BOS,NBA,73,816,330,86
7334,forddo01,1979,LAL,NBA,52,155,66,23
7335,forddo01,1979,CLE,NBA,21,153,65,22
7336,fordph01,1979,KCK,NBA,82,1328,489,346
7337,fraziwa01,1979,CLE,NBA,3,10,4,2
7338,freewo01,1979,SDC,NBA,68,2055,737,572
7339,furlote01,1979,ATL,NBA,21,177,66,44
7340,furlote01,1979,UTA,NBA,55,878,364,127
7341,galemi01,1979,SAS,NBA,67,441,171,97
7342,garlaga01,1979,DEN,NBA,78,334,155,18
7343,gerargu01,1979,KCK,NBA,73,385,159,66
7344,gervige01,1979,SAS,NBA,78,2585,1024,505
7345,gianejo01,1979,UTA,NBA,17,55,23,9
7346,gilmoar01,1979,CHI,NBA,48,855,305,245
7347,givenja01,1979,ATL,NBA,82,470,182,106
7348,glennmi01,1979,NYK,NBA,75,441,188,63
7349,gondrgl01,1979,DEN,NBA,59,390,148,92
7350,greenda01,1979,CHI,NBA,82,1334,498,337
7351,greenmi01,1979,KCK,NBA,21,162,69,24
7352,greveke01,1979,WSB,NBA,65,912,331,216
7353,griffpa01,1979,SAS,NBA,82,520,173,174
7354,grossbo01,1979,POR,NBA,62,538,221,95
7355,grunfer01,1979,KCK,NBA,80,474,186,101
7356,hamilro01,1979,DET,NBA,72,333,115,103
7357,hardyja01,1979,UTA,NBA,76,420,184,51
7358,hassejo01,1979,IND,NBA,74,523,215,24
7359,hawesst01,1979,ATL,NBA,82,761,304,150
7360,hayesel01,1979,WSB,NBA,81,1859,761,334
7361,haywosp01,1979,LAL,NBA,76,736,288,159
7362,heardga01,1979,PHO,NBA,82,406,171,64
7363,hendege01,1979,BOS,NBA,76,473,191,89
7364,hendeto01,1979,HOU,NBA,66,364,154,56
7365,highjo01,1979,PHO,NBA,82,409,144,120
7366,hillar01,1979,ATL,NBA,79,479,177,124
7367,hillmda01,1979,GSW,NBA,49,198,82,34
7368,hollabr01,1979,LAL,NBA,38,106,44,15
7369,hollili01,1979,POR,NBA,20,199,82,34
7370,hollili01,1979,PHI,NBA,27,329,130,67
7371,hubbaph01,1979,DET,NBA,64,585,210,165
7372,hugheki01,1979,DEN,NBA,70,219,102,15
7373,hustoge01,1979,NYK,NBA,71,219,94,28
7374,isselda01,1979,DEN,NBA,82,1951,715,517
7375,jacksph01,1979,NJN,NBA,16,65,29,7
7376,jeelaab01,1979,POR,NBA,77,737,288,161
7377,johnsch02,1979,GSW,NBA,9,27,12,3
7378,johnscl01,1979,IND,NBA,79,472,199,74
7379,johnsde01,1979,SEA,NBA,81,1540,574,380
7380,johnsed02,1979,ATL,NBA,79,1465,590,280
7381,johnsge02,1979,NJN,NBA,81,585,248,89
7382,johnsge03,1979,DEN,NBA,75,768,309,148
7383,johnsjo01,1979,SEA,NBA,81,915,377,161
7384,johnsma01,1979,MIL,NBA,77,1671,689,291
7385,johnsma02,1979,LAL,NBA,77,1387,503,374
7386,johnsmi01,1979,IND,NBA,82,1566,588,385
7387,johnsol01,1979,CHI,NBA,79,607,262,82
7388,johnsvi01,1979,SEA,NBA,38,121,45,31
7389,jonesbo01,1979,PHI,NBA,81,1053,398,257
7390,jonesca01,1979,PHI,NBA,80,588,232,124
7391,jonesdw01,1979,HOU,NBA,21,127,50,27
7392,jonesdw01,1979,CHI,NBA,53,533,207,119
7393,jonesma01,1979,HOU,NBA,82,438,188,61
7394,jordaed01,1979,NJN,NBA,82,1087,437,201
7395,judkije01,1979,BOS,NBA,65,351,139,62
7396,kelleri01,1979,NJN,NBA,57,569,186,197
7397,kelleri01,1979,PHO,NBA,23,133,43,47
7398,kelsegr01,1979,DET,NBA,50,709,280,146
7399,kenonla01,1979,SAS,NBA,78,1565,647,270
7400,kiffiir01,1979,SAS,NBA,26,82,32,18
7401,kilpaca01,1979,UTA,NBA,2,3,1,1
7402,kingbe01,1979,UTA,NBA,19,176,71,34
7403,kingre01,1979,KCK,NBA,82,673,257,159
7404,knighbi01,1979,IND,NBA,75,986,385,212
7405,knighto01,1979,NYK,NBA,81,1549,669,211
7406,kramear01,1979,DEN,NBA,8,16,7,2
7407,kramejo01,1979,PHO,NBA,54,190,67,56
7408,kuestjo01,1979,IND,NBA,24,29,12,5
7409,kunneke01,1979,POR,NBA,18,126,50,26
7410,kupchmi01,1979,WSB,NBA,40,186,67,52
7411,laceysa01,1979,KCK,NBA,81,743,303,137
7412,lagarto01,1979,SEA,NBA,82,382,146,90
7413,lambejo01,1979,CLE,NBA,74,403,165,73
7414,landsma01,1979,CHI,NBA,54,453,183,87
7415,landsma01,1979,LAL,NBA,23,161,66,29
7416,laniebo01,1979,DET,NBA,37,802,319,164
7417,laniebo01,1979,MIL,NBA,26,408,147,113
7418,leaveal01,1979,HOU,NBA,77,843,330,180
7419,leebu01,1979,CLE,NBA,3,4,2,0
7420,leebu01,1979,LAL,NBA,11,14,4,6
7421,leero01,1979,ATL,NBA,30,67,29,9
7422,leero01,1979,DET,NBA,31,225,84,35
7423,longjo01,1979,DET,NBA,69,1337,588,160
7424,lucasjo01,1979,GSW,NBA,80,1010,388,222
7425,lucasma01,1979,POR,NBA,41,588,243,100
7426,lucasma01,1979,NJN,NBA,22,335,128,79
7427,mackol01,1979,LAL,NBA,27,51,21,9
7428,mackol01,1979,CHI,NBA,23,183,77,29
7429,malonmo01,1979,HOU,NBA,82,2119,778,563
7430,malovst01,1979,WSB,NBA,1,1,0,1
7431,malovst01,1979,SDC,NBA,28,53,23,7
7432,malovst01,1979,DET,NBA,10,26,8,10
7433,maravpe01,1979,UTA,NBA,17,290,121,41
7434,maravpe01,1979,BOS,NBA,26,299,123,50
7435,maxwece01,1979,BOS,NBA,80,1350,457,436
7436,maysc01,1979,CHI,NBA,54,672,264,144
7437,mcadobo01,1979,DET,NBA,58,1222,492,235
7438,mcelrji01,1979,DET,NBA,36,422,162,95
7439,mcelrji01,1979,ATL,NBA,31,171,66,37
7440,mcginge01,1979,DEN,NBA,45,703,268,166
7441,mcginge01,1979,IND,NBA,28,369,132,104
7442,mckinbi01,1979,KCK,NBA,76,520,206,107
7443,mcmilto01,1979,ATL,NBA,53,463,191,81
7444,mengejo01,1979,CHI,NBA,36,219,90,39
7445,meriwjo01,1979,NYK,NBA,65,582,252,78
7446,meyerda01,1979,MIL,NBA,79,955,399,156
7447,mitchmi01,1979,CLE,NBA,82,1820,775,270
7448,mixst01,1979,PHI,NBA,81,937,363,207
7449,mokespa01,1979,HOU,NBA,12,29,11,7
7450,moncrsi01,1979,MIL,NBA,77,654,211,232
7451,moneyer01,1979,PHI,NBA,6,30,14,2
7452,moneyer01,1979,DET,NBA,55,599,259,81
7453,monroea01,1979,NYK,NBA,51,378,161,56
7454,murphca01,1979,HOU,NBA,76,1520,624,271
7455,natersw01,1979,SDC,NBA,81,1082,443,196
7456,nattca01,1979,NJN,NBA,53,1042,421,199
7457,nattca01,1979,POR,NBA,25,511,201,107
7458,newlimi01,1979,NJN,NBA,78,1634,611,367
7459,nixonno01,1979,LAL,NBA,82,1446,624,197
7460,norrisy01,1979,SAS,NBA,17,40,18,4
7461,olberma01,1979,SAS,NBA,75,792,291,210
7462,olivejo01,1979,SDC,NBA,1,0,0,0
7463,owensto01,1979,POR,NBA,76,1250,518,213
7464,parisro01,1979,GSW,NBA,72,1223,510,203
7465,parkeso01,1979,GSW,NBA,82,1203,483,237
7466,paultbi01,1979,SAS,NBA,47,444,189,66
7467,paultbi01,1979,HOU,NBA,37,319,138,43
7468,paxsoji02,1979,POR,NBA,72,443,189,64
7469,peckwi01,1979,SAS,NBA,52,180,73,34
7470,pellosa01,1979,ATL,NBA,44,109,44,21
7471,pheglro01,1979,WSB,NBA,50,554,224,104
7472,pheglro01,1979,NJN,NBA,28,327,126,73
7473,pietkst01,1979,SDC,NBA,50,228,91,37
7474,poquebe01,1979,UTA,NBA,82,731,296,139
7475,porteke01,1979,WSB,NBA,70,512,201,110
7476,raycl01,1979,GSW,NBA,81,490,203,84
7477,redmoma01,1979,KCK,NBA,24,142,59,24
7478,reidro01,1979,HOU,NBA,76,991,419,153
7479,restake01,1979,SAS,NBA,82,874,369,131
7480,richacl01,1979,PHI,NBA,52,347,159,28
7481,richami01,1979,NYK,NBA,82,1254,502,223
7482,roberan01,1979,DEN,NBA,23,177,69,39
7483,robeyri01,1979,BOS,NBA,82,942,379,184
7484,robinbi01,1979,KCK,NBA,81,925,362,200
7485,robincl01,1979,NJN,NBA,70,951,391,168
7486,robinja01,1979,DET,NBA,7,27,9,9
7487,robintr01,1979,PHO,NBA,82,1415,545,325
7488,robisda01,1979,CLE,NBA,82,1255,489,277
7489,rochejo01,1979,DEN,NBA,82,932,354,175
7490,rollitr01,1979,ATL,NBA,82,731,287,157
7491,roundda01,1979,ATL,NBA,81,1334,502,330
7492,russeca02,1979,CLE,NBA,41,747,284,178
7493,scottal01,1979,PHO,NBA,79,350,127,95
7494,scottch01,1979,DEN,NBA,69,639,276,85
7495,sheltlo01,1979,SEA,NBA,76,1035,425,184
7496,shortpu01,1979,GSW,NBA,62,1056,461,134
7497,shumajo01,1979,DET,NBA,9,87,35,17
7498,shumajo01,1979,HOU,NBA,29,101,34,33
7499,shumajo01,1979,SAS,NBA,27,391,138,115
7500,sikmaja01,1979,SEA,NBA,82,1175,470,235
7501,silasja01,1979,SAS,NBA,77,1365,513,339
7502,silaspa01,1979,SEA,NBA,82,315,113,89
7503,simpsra01,1979,NJN,NBA,8,41,18,5
7504,skinnal01,1979,PHI,NBA,2,2,1,0
7505,smithbi02,1979,CLE,NBA,8,74,33,7
7506,smithbi02,1979,SDC,NBA,70,819,352,93
7507,smithph01,1979,GSW,NBA,51,792,325,135
7508,smithra01,1979,CLE,NBA,82,1441,599,233
7509,smithro01,1979,UTA,NBA,6,15,5,5
7510,smithro01,1979,NJN,NBA,59,309,113,75
7511,smithsa02,1979,CHI,NBA,30,259,97,57
7512,smithwi02,1979,CLE,NBA,62,299,121,40
7513,soberri01,1979,CHI,NBA,82,1161,470,200
7514,spanaji01,1979,PHI,NBA,40,198,72,54
7515,steella01,1979,POR,NBA,16,146,62,22
7516,tatumea01,1979,CLE,NBA,33,85,36,11
7517,taylobr01,1979,SDC,NBA,78,1056,418,130
7518,theusre01,1979,CHI,NBA,82,1660,566,500
7519,thompda01,1979,DEN,NBA,39,839,289,254
7520,tomjaru01,1979,HOU,NBA,62,880,370,118
7521,toonebe01,1979,PHI,NBA,23,55,23,8
7522,townsra01,1979,GSW,NBA,75,406,171,60
7523,twardda01,1979,POR,NBA,67,567,183,197
7524,tylerte01,1979,DET,NBA,82,1005,430,143
7525,unselwe01,1979,WSB,NBA,82,794,327,139
7526,vanbrja01,1979,NJN,NBA,82,561,212,130
7527,wakefan01,1979,UTA,NBA,8,15,6,3
7528,walkefo01,1979,CLE,NBA,76,712,258,195
7529,walkewa01,1979,SEA,NBA,70,326,139,48
7530,waltobi01,1979,SDC,NBA,14,194,81,32
7531,waltoll01,1979,MIL,NBA,76,270,110,49
7532,washike01,1979,POR,NBA,80,1073,421,231
7533,washiri01,1979,MIL,NBA,75,440,197,46
7534,weathni01,1979,SDC,NBA,57,391,164,63
7535,webstma01,1979,NYK,NBA,20,88,38,12
7536,wedmasc01,1979,KCK,NBA,68,1290,569,145
7537,westppa01,1979,PHO,NBA,82,1792,692,382
